text-en,intent-en,text-fr,intent-fr
which insurance plan am i enrolled in,insurance,à quel régime d’assurance suis-je inscrit,assurance
what is my health insurance,insurance,quelle est mon assurance maladie,assurance
what insurance plan am i enrolled in,insurance,à quel régime d’assurance suis-je inscrit,assurance
check on my health care plan,insurance,vérifier mon régime de soins de santé,assurance
what's my health insurance plan,insurance,quel est mon régime d’assurance maladie,assurance
what sort of health benefits do i have,insurance,quel genre d’avantages pour la santé ai-je,assurance
"which health plan do i have, again",insurance,"quel plan de santé ai-je, encore une fois",assurance
tell me about my health benefits,insurance,me parler de mes bienfaits pour la santé,assurance
what's the name of my health insurance plan,insurance,quel est le nom de mon régime d’assurance maladie,assurance
explain my health benefits,insurance,expliquer mes bienfaits pour la santé,assurance
what are my health insurance benefits,insurance,quelles sont mes prestations d’assurance maladie,assurance
what specific health plan do i have,insurance,quel plan de santé spécifique ai-je,assurance
tell me the full name of my health plan,insurance,dites-moi le nom complet de mon régime de soins de santé,assurance
how do my health benefits work,insurance,comment fonctionnent mes prestations de santé,assurance
can you tell me what health plan i am on,insurance,pouvez-vous me dire sur quel plan de santé je suis,assurance
tell me my current health plan,insurance,dites-moi mon régime de soins de santé actuel,assurance
which health plan am i currently enrolled in,insurance,à quel régime de santé suis-je actuellement inscrit,assurance
i want to know what health plan i'm currently on,insurance,Je veux savoir sur quel plan de santé je suis actuellement sur,assurance
could you please inform me what health plan i am currently on,insurance,pourriez-vous s’il vous plaît m’informer sur quel plan de santé je suis actuellement sur,assurance
what are the benefits associated with my insurance,insurance,quels sont les avantages associés à mon assurance,assurance
what are the benefits of having this insurance,insurance,quels sont les avantages d’avoir cette assurance,assurance
what are my benefits with this insurance,insurance,quels sont mes avantages avec cette assurance,assurance
what are my benefits on the insurance,insurance,quelles sont mes prestations sur l’assurance,assurance
google find out what health plan i am under,insurance,google savoir quel plan de santé je suis sous,assurance
tell me what health plan coverage i have,insurance,dites-moi quelle couverture de régime d’assurance-maladie j’ai,assurance
cross grocery shopping off the todo list,todo_list_update,cross épicerie hors de la liste des tâches,mise_à_jour_de_la_liste_des_tâches
i don't need grocery shopping on my todo list anymore,todo_list_update,Je n’ai plus besoin d’épicerie sur ma liste de tâches,mise_à_jour_de_la_liste_des_tâches
take grocery shopping off my todo list,todo_list_update,retirer l’épicerie de ma liste de tâches,mise_à_jour_de_la_liste_des_tâches
remove grocery shopping from todo list,todo_list_update,supprimer l’épicerie de la liste des tâches,mise_à_jour_de_la_liste_des_tâches
cross off grocery shopping from todo list,todo_list_update,rayer l’épicerie de la liste des tâches,mise_à_jour_de_la_liste_des_tâches
i don't need mowing the lawn on my to do list anymore,todo_list_update,Je n’ai plus besoin de tondre la pelouse sur ma liste de choses à faire,mise_à_jour_de_la_liste_des_tâches
empty the contents of my to do list,todo_list_update,vider le contenu de ma liste de tâches,mise_à_jour_de_la_liste_des_tâches
take everything off my to do list please,todo_list_update,retirez tout de ma liste de tâches s’il vous plaît,mise_à_jour_de_la_liste_des_tâches
take everything off my to do list,todo_list_update,retirez tout de ma liste de tâches,mise_à_jour_de_la_liste_des_tâches
please remove science fair from my to do list,todo_list_update,s’il vous plaît supprimer l’expo-sciences de ma liste de tâches,mise_à_jour_de_la_liste_des_tâches
please put babysitting on my to do list,todo_list_update,s’il vous plaît mettre baby-sitting sur ma liste de tâches,mise_à_jour_de_la_liste_des_tâches
please put lawn mowing on my list of to dos,todo_list_update,s’il vous plaît mettre tonte de pelouse sur ma liste de à faire,mise_à_jour_de_la_liste_des_tâches
put the dishes on my list of things to do,todo_list_update,mettre la vaisselle sur ma liste de choses à faire,mise_à_jour_de_la_liste_des_tâches
remove all items from my to do list,todo_list_update,supprimer tous les éléments de ma liste de tâches,mise_à_jour_de_la_liste_des_tâches
take tennis practice off my to do list,todo_list_update,retirer la pratique du tennis de ma liste de tâches,mise_à_jour_de_la_liste_des_tâches
get rid of my to do list,todo_list_update,se débarrasser de ma liste de tâches,mise_à_jour_de_la_liste_des_tâches
take dishes off the to do list,todo_list_update,retirer la vaisselle de la liste des tâches,mise_à_jour_de_la_liste_des_tâches
add grocery shopping to my to do list,todo_list_update,ajouter l’épicerie à ma liste de tâches,mise_à_jour_de_la_liste_des_tâches
remove laundry from my to do list,todo_list_update,retirer le linge de ma liste de tâches,mise_à_jour_de_la_liste_des_tâches
please add laundry to the chores,todo_list_update,s’il vous plaît ajouter la lessive aux tâches ménagères,mise_à_jour_de_la_liste_des_tâches
add mopping to the to do list,todo_list_update,ajouter le nettoyage à la liste des tâches,mise_à_jour_de_la_liste_des_tâches
please put dusting on my list of things to do,todo_list_update,s’il vous plaît mettre le dépoussiérage sur ma liste de choses à faire,mise_à_jour_de_la_liste_des_tâches
please note vacuuming on my to do list,todo_list_update,s’il vous plaît noter l’aspirateur sur ma liste de tâches,mise_à_jour_de_la_liste_des_tâches
insert mowing on the chore list,todo_list_update,insérer la tonte sur la liste des tâches ménagères,mise_à_jour_de_la_liste_des_tâches
you can dusting off my todo list,todo_list_update,vous pouvez dépoussiérer ma liste de tâches,mise_à_jour_de_la_liste_des_tâches
you take sweeping of my todo list,todo_list_update,vous prenez balayage de ma liste de choses à faire,mise_à_jour_de_la_liste_des_tâches
you can vacuuming of my todo list,todo_list_update,vous pouvez passer l’aspirateur de ma liste de tâches,mise_à_jour_de_la_liste_des_tâches
you can take laundry off my todo list,todo_list_update,vous pouvez retirer le linge de ma liste de tâches,mise_à_jour_de_la_liste_des_tâches
you can take dishes off my todo list,todo_list_update,vous pouvez retirer la vaisselle de ma liste de tâches,mise_à_jour_de_la_liste_des_tâches
i need you to clear my todo list,todo_list_update,J’ai besoin que vous effacez ma liste de tâches,mise_à_jour_de_la_liste_des_tâches
give me my reminders,reminder,donnez-moi mes rappels,rappel
what were the things that i wanted to remember,reminder,quelles étaient les choses dont je voulais me souvenir,rappel
what were you supposed to remind me of,reminder,qu’est-ce que vous étiez censé me rappeler,rappel
my list of reminders contains what,reminder,ma liste de rappels contient ce que,rappel
what did i want to remember,reminder,qu’est-ce que je voulais retenir,rappel
what did i ask you to remind me of,reminder,qu’est-ce que je vous ai demandé de me rappeler,rappel
read my reminder list,reminder,lire ma liste de rappels,rappel
is my meeting with frank on my list of reminders,reminder,est ma rencontre avec frank sur ma liste de rappels,rappel
list my reminders,reminder,liste mes rappels,rappel
what stuff am i trying to remember,reminder,qu’est-ce que j’essaie de me rappeler,rappel
what are my reminders,reminder,quels sont mes rappels,rappel
did i tell you to remind me about laundry,reminder,est-ce que je vous ai dit de me rappeler la lessive,rappel
"on my reminders list, is there an item called conference call",reminder,"sur ma liste de rappels, y a-t-il un élément appelé conférence téléphonique",rappel
what items did i want to remember,reminder,quels articles ai-je voulu me rappeler,rappel
what's on my list of things to remember,reminder,ce qui est sur ma liste de choses à retenir,rappel
what kinds of things are you supposed to remind me of,reminder,de quel genre de choses êtes-vous censé me rappeler,rappel
is grocery shopping on my reminders list,reminder,est l’épicerie sur ma liste de rappels,rappel
i want to know my reminders,reminder,Je veux savoir mes rappels,rappel
read my list of reminders,reminder,lire ma liste de rappels,rappel
can you tell me the to do's on my reminder list,reminder,pouvez-vous me dire ce qu’il faut faire sur ma liste de rappel,rappel
please go though the bullet points on my reminder list,reminder,s’il vous plaît aller à travers les puces sur ma liste de rappel,rappel
what are all the things on my reminder list,reminder,quelles sont toutes les choses sur ma liste de rappel,rappel
"i would like to hear the reminders that i listed on my things to remember list, please",reminder,"Je voudrais entendre les rappels que j’ai énumérés sur ma liste des choses à retenir, s’il vous plaît",rappel
what were the things i want to recall,reminder,quelles étaient les choses dont je veux me souvenir,rappel
can you please remind me of the items that i made note of to not forget,reminder,pouvez-vous s’il vous plaît me rappeler les éléments que j’ai notés pour ne pas oublier,rappel
refresh my memory about what items i want to remember,reminder,rafraîchir ma mémoire sur les éléments dont je veux me souvenir,rappel
remind me of the items on my list of things to remember,reminder,me rappeler les éléments de ma liste de choses à retenir,rappel
